1,1,3
1,3,3
1,4,3
1,5,3
1,6,3
1,8,3
1,9,3
1,12,3
1,13,3
1,16,3
1,19,3
1,28,3
1,34,3
1,37,3
1,46,3
1,48,3
1,49,3
1,51,3
1,53,3
1,55,3
1,73,3
1,77,3
1,80,3
1,94,3
1,106,3
1,108,3
1,112,3
1,137,3
1,138,3
1,160,3
1,175,3
1,190,3
1,225,3
1,228,3
1,229,3
2,1,3
2,3,3
2,4,3
2,5,3
2,6,3
2,8,3
2,9,3
2,14,3
2,16,3
2,24,3
2,28,3
2,36,3
2,41,3
2,42,3
2,46,3
2,47,3
2,48,3
2,62,3
2,65,3
2,66,3
2,67,3
2,80,3
2,94,3
2,97,3
2,108,3
2,125,3
2,138,3
2,140,3
2,145,3
2,149,3
2,239,3
3,2,3
3,3,3
3,4,3
3,5,3
3,6,3
3,9,3
3,14,3
3,16,3
3,19,3
3,24,3
3,28,3
3,31,3
3,32,3
3,36,3
3,37,3
3,43,3
3,46,3
3,47,3
3,57,3
3,64,3
3,65,3
3,77,3
3,79,3
3,89,3
3,90,3
3,94,3
3,106,3
3,129,3
3,140,3
3,160,3
3,161,3
3,175,3
3,177,3
3,183,3
3,201,3
3,232,3
3,239,3
4,2,3
4,3,3
4,5,3
4,6,3
4,9,3
4,11,3
4,12,3
4,14,3
4,16,3
4,17,3
4,19,3
4,24,3
4,25,3
4,26,3
4,28,3
4,29,3
4,31,3
4,32,3
4,36,3
4,41,3
4,43,3
4,46,3
4,49,3
4,52,3
4,55,3
4,59,3
4,64,3
4,65,3
4,67,3
4,77,3
4,89,3
4,90,3
4,94,3
4,97,3
4,106,3
4,108,3
4,110,3
4,138,3
4,140,3
4,175,3
4,177,3
4,183,3
4,195,3
4,196,3
4,202,3
5,1,3
5,3,3
5,4,3
5,5,3
5,6,3
5,9,3
5,16,3
5,24,3
5,28,3
5,29,3
5,31,3
5,34,3
5,35,3
5,36,3
5,38,3
5,46,3
5,57,3
5,61,3
5,64,3
5,65,3
5,71,3
5,94,3
5,106,3
5,111,3
5,113,3
5,114,3
5,132,3
5,145,3
5,160,3
5,161,3
5,178,3
5,182,3
5,187,3
5,202,3
5,207,3
5,239,3
5,240,3
6,3,3
6,5,3
6,6,3
6,9,3
6,13,3
6,16,3
6,22,3
6,24,3
6,28,3
6,31,3
6,34,3
6,36,3
6,46,3
6,52,3
6,55,3
6,62,3
6,65,3
6,66,3
6,78,3
6,82,3
6,83,3
6,94,3
6,97,3
6,106,3
6,107,3
6,108,3
6,124,3
6,147,3
6,157,3
6,160,3
6,166,3
7,3,3
7,5,3
7,6,3
7,9,3
7,13,3
7,31,3
7,34,3
7,36,3
7,46,3
7,49,3
7,83,3
7,89,3
7,97,3
7,104,3
7,106,3
7,119,3
7,140,3
7,157,3
7,166,3
7,171,3
8,2,3
8,3,3
8,5,3
8,9,3
8,17,3
8,24,3
8,36,3
8,49,3
8,77,3
8,83,3
8,94,3
8,106,3
8,148,3
8,175,3
8,190,3
9,3,3
9,4,3
9,9,3
9,14,3
9,16,3
9,28,3
9,36,3
9,42,3
9,43,3
9,46,3
9,77,3
9,90,3
9,102,3
9,106,3
9,111,3
9,132,3
9,151,3
10,3,3
10,4,3
10,9,3
10,14,3
10,28,3
10,36,3
10,43,3
10,46,3
10,65,3
10,77,3
10,90,3
10,102,3
10,106,3
10,111,3
10,132,3
10,151,3
11,3,3
11,5,3
11,9,3
11,24,3
11,31,3
11,36,3
11,43,3
11,46,3
11,65,3
11,71,3
11,91,3
11,108,3
11,148,3
11,175,3
12,2,3
12,3,3
12,6,3
12,7,3
12,9,3
12,19,3
12,24,3
12,28,3
12,31,3
12,34,3
12,40,3
12,46,3
12,47,3
12,49,3
12,54,3
12,64,3
12,65,3
12,68,3
12,81,3
12,84,3
12,85,3
12,86,3
12,97,3
12,106,3
12,119,3
12,124,3
12,147,3
12,168,3
12,179,3
12,215,3
12,217,3
13,1,3
13,2,3
13,3,3
13,4,3
13,5,3
13,6,3
13,9,3
13,13,3
13,14,3
13,16,3
13,20,3
13,24,3
13,28,3
13,29,3
13,31,3
13,34,3
13,36,3
13,37,3
13,38,3
13,42,3
13,43,3
13,46,3
13,47,3
13,48,3
13,49,3
13,52,3
13,61,3
13,65,3
13,66,3
13,68,3
13,91,3
13,97,3
13,106,3
13,108,3
13,114,3
13,116,3
13,149,3
13,154,3
13,158,3
13,160,3
13,175,3
13,187,3
13,189,3
13,193,3
13,227,3
14,3,3
14,5,3
14,6,3
14,9,3
14,28,3
14,40,3
14,46,3
14,84,3
14,90,3
14,125,3
14,160,3
15,3,3
15,5,3
15,6,3
15,9,3
15,28,3
15,84,3
15,90,3
15,125,3
15,160,3
16,3,3
16,5,3
16,6,3
16,9,3
16,28,3
16,40,3
16,84,3
16,90,3
16,125,3
16,160,3
17,3,3
17,5,3
17,9,3
17,18,3
17,28,3
17,31,3
17,41,3
17,46,3
17,55,3
17,68,3
17,77,3
17,90,3
17,114,3
17,160,3
18,3,3
18,5,3
18,6,3
18,9,3
18,18,3
18,24,3
18,28,3
18,36,3
18,46,3
18,77,3
18,90,3
18,97,3
18,160,3
18,224,3
19,3,3
19,5,3
19,9,3
19,14,3
19,18,3
19,19,3
19,28,3
19,29,3
19,31,3
19,54,3
19,57,3
19,77,3
19,90,3
19,160,3
19,171,3
20,3,3
20,5,3
20,9,3
20,18,3
20,28,3
20,48,3
20,57,3
20,77,3
20,90,3
20,160,3
21,3,3
21,5,3
21,9,3
21,14,3
21,28,3
21,40,3
21,90,3
21,158,3
21,160,3
22,3,3
22,5,3
22,9,3
22,14,3
22,28,3
22,40,3
22,90,3
22,160,3
23,3,3
23,5,3
23,9,3
23,18,3
23,24,3
23,28,3
23,36,3
23,77,3
23,90,3
23,97,3
23,160,3
24,3,3
24,5,3
24,9,3
24,14,3
24,18,3
24,28,3
24,31,3
24,61,3
24,77,3
24,83,3
24,90,3
24,160,3
25,1,3
25,4,3
25,9,3
25,16,3
25,43,3
25,86,3
25,170,3
26,1,3
26,5,3
26,9,3
26,65,3
26,86,3
27,1,3
27,5,3
27,9,3
27,65,3
27,86,3
28,9,3
28,36,3
28,65,3
28,106,3
29,1,3
29,2,3
29,3,3
29,4,3
29,5,3
29,6,3
29,9,3
29,12,3
29,13,3
29,14,3
29,16,3
29,19,3
29,23,3
29,24,3
29,25,3
29,28,3
29,29,3
29,31,3
29,32,3
29,36,3
29,37,3
29,41,3
29,42,3
29,46,3
29,47,3
29,48,3
29,52,3
29,59,3
29,65,3
29,67,3
29,72,3
29,73,3
29,75,3
29,80,3
29,83,3
29,84,3
29,86,3
29,89,3
29,94,3
29,106,3
29,108,3
29,112,3
29,113,3
29,119,3
29,124,3
29,135,3
29,146,3
29,151,3
29,160,3
29,163,3
29,169,3
29,171,3
29,190,3
29,191,3
29,199,3
29,200,3
29,205,3
29,208,3
29,221,3
29,223,3
29,229,3
30,1,3
30,3,3
30,9,3
30,28,3
30,36,3
30,46,3
30,51,3
30,52,3
30,55,3
30,61,3
30,65,3
30,83,3
30,97,3
30,155,3
