1	0.098793363	0.15271967	0.27725915	0.13035019	0.09939759	0.22553925	0.088010204	0.13357518	0	0.12730627	0.11921708	0.34647299	0.091029024	0.13876168	0.24434794	0.1	0	0.086157057	0.16046512	0	0.38274785	0.3204695	0	0.18270791	0.13803429	0	0.16223877	0	0.31053108	0.11694915	0	0.20489872	0	0.17535545	0.13476658	0.51025207	0.56096092	0.11841219	0.17617253	0	0	0.085677749	0.13464244	0.12897527	0.093837535	0.14503952	0.27189712	0	0.14530592	0.1216048	0.12453532	0	0	0.10927959	0.13773585	0	0.096100279	0	0.22039813	0	0	0	0.13765182	0.14954192	0.18016824	0.11201299	0.099702381	0	0	0.102526	0.085677749	0	0	0	0.12915129	0.17298578	0	0	0	0.096117688	0	0.16779729	0.13529412	0.16832477	0.1911659	0	0.1886009	0.11237785	0.097922849	0.31053108	0.087341772	0	0.10523711	0.13529412	0	0.15849896	0	0.11754386	0.15883568	0	0	0.40538815	0	0	0.17019782	0	0.15145228	0	0.17560248	0.34647299	0	0	0	0	0.098793363	0	0	0.13529412	0.17617253	0	0	0	0	0.15956203	0.16079295	0	0	0.20489872	0.14435146	0	0.19486622	0.18757619	0	0	0.13508065	0	0	0	0.089430894	0	0	0	0	0	0.17617253	0	0	0	0.18780815	0.80339399	0.12453532	0.20489872	0.28058156	0.12835249	0	0.16262763	0.11982563	0	0.24468021	0.11386139	0.14644351	0	0.12137681	0	0.14546888	0	0.12365591	0.30730953	0.24468021	0	0	0.083737864	0.14001883	0.13476658	0.17617253	0.097633136	0.097615499	0.17617253	0.20489872	0	0	0	0.18757619	0	0	0.34647299	0	0	0	0	0.17617253	0	0	0.08625	0.13877551	0.17652826	0	0.14001883	0.11279461	0	0.15271967	0.15067732	0.15352697	0.20489872	0.17617253	0	0	0.14086976	0.15380863	0.12835249	0	0	0	0	0.17020908	0.44552795	0.080432393	0.075031648	0	0	0	0	0.1886009	0	0.17019782	0.18479586	0.23757121	0.18016824	0.11486011	0.1886009	0.1627907	0	0	0.17617253	0.12020906	0	0	0.17535545	0.1911659	0	0.31053108	0.15016259	0.28680269	0	0.12352954	0	0	0.18016824	0.16079295	0.18479586	0.20489872	0.15789068	0	0	0	0	0.15291878	0.24127861	0	0.12730627	0.12730627	0.12639405	0	0	0	0.075574368	0.18565628	0	0	0.1911659
0.098793363	1	0.18983924	0.15591398	0.14508487	0.8766193	0.13674322	0.10273978	0.23441138	0	0.1491532	0	0.11064892	0.1069566	0.13015401	0.139413	0.10986501	0	0.080709921	0	0	0.10862355	0	0	0	0.10587326	0	0.11709402	0	0.10826446	0.29021819	0	0.1448203	0	0	0.10761589	0.12564991	0.10862355	0.10917719	0.13064833	0	0	0.096744248	0.12738295	0	0.10590456	0	0.094482759	0	0.1104	0.11380137	0	0	0	0.10315875	0	0.20473709	0	0	0	0	0	0	0	0.11290323	0.13674322	0.10394537	0	0	0	0	0.096744248	0	0	0	0	0.21246861	0	0	0.10651828	0	0	0.16283223	0.45582671	0.12818004	0.14011516	0	0	0.47855037	0.10574754	0.10826446	0.10355124	0	0.094227537	0.32963608	0	0.14326701	0	0.13150234	0	0	0	0.11551433	0	0.27163093	0.12666667	0	0.18787973	0	0.13541667	0.11064892	0	0	0	0	0.84109218	0	0	0.32963608	0.13064833	0	0	0	0.23390744	0.12242991	0.30575517	0.23976324	0	0.1448203	0	0	0.19317698	0	0	0	0	0	0	0	0.097210922	0	0	0	0	0.24212621	0.13064833	0	0	0.12310287	0	0.11139028	0.13858416	0.1448203	0.1448203	0.14262551	0	0.12428843	0.094244604	0.12169312	0	0	0	0	0	0	0.11234991	0	0.14501183	0.091946309	0	0	0	0	0.10934891	0.10761589	0.13064833	0.1051802	0.9849597	0.13064833	0.1448203	0	0	0	0	0	0	0.11064892	0	0	0	0.29731315	0.13064833	0	0.14587738	0.10071352	0	0	0	0.10934891	0.12717333	0	0.21384876	0.12965765	0	0.1448203	0.13064833	0	0.12829525	0.12916733	0.12037037	0.14262551	0	0	0	0	0.12666667	0.11139028	0	0.062671546	0	0	0	0	0.139413	0	0.12666667	0.13147793	0.15591398	0.13674322	0.091608392	0.139413	0	0	0	0.13064833	0	0	0	0	0.14011516	0	0.10826446	0	0.10708402	0	0.11394086	0	0	0.13674322	0.19944763	0.13147793	0.1448203	0	0	0	0	0	0.11590525	0.14182084	0	0.31361777	0.1491532	0	0	0	0	0	0.13915547	0.17521281	0	0
0.15271967	0.18983924	1	0.28571429	0.30285224	0.19667328	0.24829932	0.16986904	0.23613559	0	0.29976953	0	0.17788462	0.17953877	0.25071099	0.25342466	0.20030564	0	0.13173435	0	0.21972038	0.17464115	0	0	0	0.16450216	0	0.19	0	0.17380952	0.26360676	0	0.26388889	0	0	0.17303103	0.20408163	0.17464115	0.19697852	0.22839506	0	0	0.16372386	0	0	0.18541665	0	0.14074074	0	0	0.20224534	0	0	0	0.17765096	0	0	0.12152778	0	0	0	0	0	0	0.18316832	0.24829932	0.16033755	0.1675481	0	0	0.13559322	0.16372386	0	0	0	0	0.49869397	0.40812554	0	0	0	0	0.33965142	0.32806165	0.22392638	0	0	0	0.24521199	0.18827659	0.17380952	0.1724264	0	0.16095245	0.32806165	0	0.2995222	0	0.25611871	0	0	0.39062655	0.18627451	0	0	0.21764706	0	0.94110408	0	0.24576271	0.17788462	0	0	0	0	0.18983924	0	0	0.32806165	0.22839506	0	0	0	0	0.20857143	0.44404536	0	0	0.26388889	0	0	0.41521132	0	0	0	0	0	0	0	0.16798618	0	0	0	0	0	0.22839506	0	0	0	0.26990398	0.17961165	0.27810354	0.26388889	0.26388889	0.29216661	0	0.21345029	0.14313725	0	0	0.22280076	0	0	0	0.39062655	0.18341709	0	0.28505296	0.13571429	0	0	0	0	0.1763285	0.17303103	0.22839506	0.18679483	0.18632707	0.22839506	0.26388889	0	0	0	0	0	0	0.17788462	0	0	0	0	0.22839506	0	0	0.1654861	0	0	0	0.1763285	0.24485503	0	0.23809524	0.24763752	0.29805725	0.26388889	0.22839506	0	0	0.24310111	0.20422535	0.29216661	0	0	0	0	0.21764706	0.17961165	0	0.083700441	0	0	0	0.35456982	0.25342466	0	0.21764706	0.22619048	0.28571429	0.24829932	0.13773585	0.25342466	0	0	0	0.22839506	0	0	0	0	0	0	0.17380952	0	0.17180095	0	0.20402675	0	0	0.24829932	0.44404536	0.22619048	0.26388889	0	0	0	0	0	0.18719212	0.28246006	0	0.29976953	0.29976953	0	0	0	0	0	0.23809524	0	0	0
0.27725915	0.15591398	0.28571429	1	0.23417722	0.15665236	0.63379903	0.12969283	0.26548577	0	0.22093023	0	0.29267764	0.13571429	0.19680851	0.72276402	0.15800866	0	0.14209877	0	0	0.33158802	0	0	0	0.26781112	0	0.34112821	0	0.27505841	0.19387755	0	0.58783712	0	0	0.27278448	0.39342188	0.33158802	0.22090243	0.44701843	0	0	0.12671233	0	0	0.14341085	0	0.23312823	0	0	0.1557377	0	0	0	0.19281312	0	0	0	0	0	0	0	0	0	0.31499748	0.48104691	0.18181818	0	0	0	0	0.12671233	0	0	0	0	0.35714286	0	0	0	0	0	0.39353084	0.24358974	0.41713024	0	0	0	0.18269231	0.15336134	0.27505841	0.12837838	0	0.18185977	0.24358974	0	0.35973694	0	0.19892473	0	0	0	0.3259543	0	0	0.4109591	0	0.28169014	0	0.4564228	0.29267764	0	0	0	0	0.15591398	0	0	0.24358974	0.44701843	0	0	0	0	0.36831353	0.3125	0	0	0.58783712	0	0	0.29411765	0	0	0	0	0	0	0	0.13518519	0	0	0	0	0	0.44701843	0	0	0	0	0.3764683	0.21764706	0.58783712	0.87278945	0.22839506	0	0.3861389	0.22582679	0	0	0	0	0	0	0	0.31094005	0	0.21111111	0.22303365	0	0	0	0	0.28754334	0.27278448	0.44701843	0.15271967	0.15327696	0.44701843	0.58783712	0	0	0	0	0	0	0.29267764	0	0	0	0	0.44701843	0	0	0.12624585	0	0	0	0.28754334	0.18686869	0	0.28571429	0.29788112	0	0.58783712	0.44701843	0	0	0.19	0.34535072	0.22839506	0	0	0	0	0.41116435	0.3764683	0	0.11790742	0	0	0	0	0.52052065	0	0.4109591	0.4535057	0.71030992	0.48104691	0.21096804	0.52052065	0	0	0	0.44701843	0	0	0	0	0	0	0.27505841	0	0.26515545	0	0.22897803	0	0	0.48104691	0.3125	0.4535057	0.58783712	0	0	0	0	0	0.31757798	0.34506549	0	0.22093023	0.22093023	0	0	0	0	0	0.45835946	0	0	0
0.13035019	0.14508487	0.30285224	0.23417722	1	0.15115784	0.2030303	0.13422106	0.18107923	0	0.22886071	0.26717496	0.15044248	0.14175137	0.1912786	0.20731707	0.15397846	0	0.10289645	0	0	0.14757709	0	0	0	0.14056225	0	0.16055046	0	0.14692982	0.20368931	0	0.21604938	0	0	0.14615385	0.1728972	0.14757709	0.15130532	0.18888889	0	0	0.12810591	0	0	0.14428234	0	0.12152778	0	0	0.1577158	0	0	0	0.1390666	0	0	0	0	0	0	0	0	0	0.15454545	0.2030303	0.1372549	0	0	0.37307341	0	0.12810591	0	0	0	0	0.36616315	0	0	0	0	0.27589703	0.25633752	0.24805657	0.18508287	0	0	0	0.19047696	0.14452536	0.14692982	0.13664555	0	0.12488995	0.24805657	0	0.52355807	0	0.1952123	0	0	0	0.15765766	0.19047619	0	0.18085106	0	0.2954433	0	0.20090634	0.15044248	0	0	0	0	0.14508487	0	0	0.24805657	0.18888889	0	0.28790557	0	0	0.17357513	0.33192079	0	0	0.21604938	0	0	0.31384513	0	0	0	0	0	0	0	0.12983762	0	0	0	0	0	0.18888889	0	0	0.2950481	0	0.15178571	0.21043622	0.21604938	0.21604938	0.22007948	0	0.17724868	0.12271062	0	0	0	0	0	0	0	0.15437788	0	0.21871262	0.11744966	0	0.31308446	0	0	0.14888889	0.14615385	0.18888889	0.14334568	0.14248033	0.18888889	0.21604938	0	0	0	0	0	0	0.15044248	0	0	0	0	0.18888889	0	0	0.13090393	0	0	0	0.14888889	0.38551535	0	0.19892473	0.18958641	0	0.21604938	0.18888889	0	0	0.18715455	0.17007673	0.22007948	0	0	0	0	0.18085106	0.15178571	0	0.074152542	0	0.33680178	0	0	0.20731707	0	0.18085106	0.18817204	0.23417722	0.2030303	0.11837456	0.20731707	0	0	0	0.18888889	0	0	0	0	0	0	0.14692982	0	0.14519651	0	0.15763517	0	0	0.2030303	0.33192079	0.18817204	0.21604938	0	0	0	0	0	0.15837104	0.29975735	0	0.22886071	0.22886071	0	0	0	0	0	0.19892473	0	0	0
0.09939759	0.8766193	0.19667328	0.15665236	0.15115784	1	0.1375	0.10539682	0.2602969	0	0.15508063	0	0.11129568	0.10994785	0.13494663	0.14016736	0.11374896	0	0.082870554	0	0	0.10927152	0	0	0	0.10648148	0	0.11774744	0	0.10891089	0.32164836	0	0.14556962	0	0	0.10826446	0.12629758	0.10927152	0.11276591	0.13137255	0	0	0.099664837	0.134075	0	0.10934702	0	0.095041322	0	0.11182109	0.1176983	0	0	0	0.10656934	0	0.22700057	0	0	0	0	0	0	0	0.11355932	0.1375	0.10454545	0	0	0	0	0.099664837	0	0	0	0	0.22067403	0	0	0.10793651	0	0	0.16913734	0.53743018	0.12890625	0.14176245	0	0	0.55228919	0.10894726	0.10891089	0.10656169	0	0.097050797	0.36823683	0	0.14900752	0	0.1365453	0	0	0	0.11616162	0	0.32145715	0.12737643	0	0.19435944	0	0.13617464	0.11129568	0	0	0	0	0.8766193	0	0	0.36823683	0.13137255	0	0	0	0.27224239	0.12313433	0.34273211	0.2791612	0	0.14556962	0	0	0.2004045	0	0	0	0	0	0	0	0.10008512	0	0	0	0	0.26651826	0.13137255	0	0	0.12457912	0	0.11204013	0.14401779	0.14556962	0.14556962	0.14836724	0	0.125	0.094827586	0.12323944	0	0	0	0	0	0	0.1130137	0	0.15059684	0.092493298	0	0	0	0	0.11	0.10826446	0.13137255	0.10829827	0.84102719	0.13137255	0.14556962	0	0	0	0	0	0	0.11129568	0	0	0	0.34478996	0.13137255	0	0.14767932	0.10328597	0	0	0	0.11	0.13216544	0	0.23241632	0.13450028	0	0.14556962	0.13137255	0	0.12982456	0.13384306	0.12107209	0.14836724	0	0	0	0	0.12737643	0.11204013	0	0.063071298	0	0	0	0	0.14016736	0	0.12737643	0.13218391	0.15665236	0.1375	0.092178771	0.14016736	0	0	0	0.13137255	0	0	0	0	0.14176245	0	0.10891089	0	0.10773026	0	0.11754898	0	0	0.1375	0.20712099	0.13218391	0.14556962	0	0	0	0	0	0.11655405	0.14736424	0	0.34948756	0.15508063	0	0	0	0	0	0.13984674	0.1854052	0	0
0.22553925	0.13674322	0.24829932	0.63379903	0.2030303	0.1375	1	0.115	0.20149283	0	0.19273743	0	0.22217294	0.12020906	0.17179487	0.92809332	0.13865546	0	0.10931526	0	0	0.35061656	0	0	0	0.20546089	0	0.26034238	0	0.20726794	0.16995074	0	0.40620921	0	0	0.20468368	0.30541419	0.26724936	0.16836167	0.32229826	0	0	0.11204013	0	0	0.12641509	0	0.181842	0	0	0.1374502	0	0	0	0.14900287	0	0	0	0	0	0	0	0	0	0.23781359	0.34225325	0.15972222	0	0	0	0	0.11204013	0	0	0	0	0.30672269	0	0	0	0	0	0.29085719	0.21165644	0.30246083	0	0	0	0.16046512	0.13469388	0.20726794	0.11386139	0	0.14058504	0.21165644	0	0.26681903	0	0.17357513	0	0	0	0.2500179	0	0	0.30088974	0	0.24496644	0	0.32763177	0.22217294	0	0	0	0	0.13674322	0	0	0.21165644	0.32229826	0	0	0	0	0.27194107	0.27037037	0	0	0.40620921	0	0	0.25524476	0	0	0	0	0	0	0	0.11913357	0	0	0	0	0	0.32229826	0	0	0	0	0.30447391	0.18926554	0.40620921	0.77524334	0.19822485	0	0.28310287	0.17190962	0	0	0	0	0	0	0	0.23276954	0	0.18449198	0.17425197	0	0	0	0	0.21645307	0.20468368	0.32229826	0.13414634	0.13449692	0.32229826	0.40620921	0	0	0	0	0	0	0.22217294	0	0	0	0	0.32229826	0	0	0.11201299	0	0	0	0.21645307	0.16341463	0	0.24829932	0.22975088	0	0.40620921	0.32229826	0	0	0.16666667	0.25574026	0.19822485	0	0	0	0	0.30099003	0.42035013	0	0.091502718	0	0	0	0	0.3657479	0	0.30088974	0.33217985	0.48104691	0.34225325	0.16066891	0.3657479	0	0	0	0.32229826	0	0	0	0	0	0	0.20726794	0	0.19882491	0	0.17583652	0	0	0.34225325	0.27037037	0.33217985	0.40620921	0	0	0	0	0	0.24143326	0.26313045	0	0.19273743	0.19273743	0	0	0	0	0	0.33520518	0	0	0
0.088010204	0.10273978	0.16986904	0.12969283	0.13422106	0.10539682	0.115	1	0.11917695	0	0.31745617	0	0.096952909	0.23490166	0.12279639	0.11705686	0.10629219	0	0.08150084	0	0	0.095303867	0	0	0	0.09375	0	0.101983	0.12383901	0.095041322	0.29779525	0	0.12121212	0.14057508	0	0.094482759	0.10888252	0.095303867	0.21506376	0.11111111	0	0	0.095396554	0	0.10410959	0.10311989	0	0.085106383	0	0	0.16519556	0.098290598	0	0.14857207	0.10084943	0.11527378	0	0	0.1617468	0	0	0.13939972	0.14812237	0	0.098591549	0.115	0.11451249	0	0	0	0	0.095396554	0	0.09921671	0	0.097733711	0.18591206	0	0.088235294	0	0.070763501	0	0.14839771	0.14423659	0.10917722	0	0	0	0.12482423	0.10308718	0.095041322	0.23034274	0.10470511	0.093289805	0.14423659	0	0.13273857	0	0.267301	0	0.11426923	0	0.10084034	0	0	0.10835913	0	0.16850421	0	0.11397671	0.096952909	0	0	0.20223057	0	0.10273978	0	0	0.14423659	0.11111111	0	0	0	0	0.10518293	0.17670701	0	0	0.12121212	0	0	0.17223349	0	0	0	0.10151515	0	0	0.12457338	0.095865709	0.11692308	0.12263917	0	0	0	0.11111111	0.10541311	0	0	0	0.097493036	0.47618257	0.12121212	0.12121212	0.13240265	0.1360562	0.10648148	0.084558824	0	0	0	0	0.091280654	0.093575419	0	0.098011364	0.16368023	0.30983729	0.083140878	0	0	0	0	0.095833333	0.094482759	0.11111111	0.10263702	0.10160741	0.11111111	0.12121212	0	0	0.1397405	0	0	0	0.096952909	0	0.1360562	0	0	0.11111111	0.11692308	0	0.98792841	0.10550459	0	0	0.095833333	0.12030205	0	0.11838006	0.27282769	0	0.12121212	0.11111111	0	0	0.12216587	0.10363086	0.13240265	0	0	0	0	0.10835913	0.097493036	0.063903282	0.069354481	0.11331445	0	0.092178771	0	0.11705686	0.075620767	0.10835913	0.11214953	0.12969283	0.115	0.11186072	0.11705686	0	0	0	0.11111111	0	0	0	0	0	0	0.095041322	0	0.094093407	0	0.5505261	0.10237389	0.097855228	0.115	0.31286031	0.11214953	0.12121212	0	0	0.17677336	0	0	0.1011236	0.13202177	0	0.1378952	0.31745617	0.098290598	0	0	0	0.072943465	0.11838006	0	0.092178771	0
0.13357518	0.23441138	0.23613559	0.26548577	0.18107923	0.2602969	0.20149283	0.11917695	1	0	0.18419311	0	0.15657569	0.12488512	0.15876702	0.21138995	0.13183944	0	0.22054812	0	0	0.14963943	0	0	0	0.33359166	0	0.17729809	0	0.14763664	0.38656576	0	0.22970686	0	0	0.18091956	0.20495079	0.14963943	0.32465502	0.26335201	0	0	0.11326374	0.12152778	0	0.12546039	0	0.13793605	0	0.17758872	0.13564621	0	0	0	0.19022025	0	0.15217391	0	0	0	0	0	0	0	0.21876765	0.47605209	0.11784512	0	0	0	0	0.11326374	0	0	0	0	0.27048577	0	0	0.16660076	0	0	0.38722374	0.45288622	0.18728598	0.24929349	0	0	0.32948299	0.12544871	0.14763664	0.12076815	0	0.22337716	0.45288622	0	0.46147151	0	0.16103397	0	0	0	0.17300528	0	0.16666667	0.18894855	0	0.23265632	0	0.42844373	0.15657569	0	0	0	0	0.23441138	0	0	0.7100751	0.19644353	0	0	0	0.12962963	0.17610401	0.43269891	0.14728682	0	0.22970686	0	0	0.24159972	0	0	0	0	0	0	0	0.11427812	0	0	0	0	0.16363636	0.19644353	0	0	0.14393939	0	0.15951739	0.17108931	0.22970686	0.22970686	0.17707927	0	0.18018045	0.16543552	0.19903212	0	0	0	0	0	0	0.15928626	0	0.17802526	0.13362663	0	0	0	0	0.19487823	0.18091956	0.36569432	0.12460562	0.22936204	0.19644353	0.22970686	0	0	0	0	0	0	0.15657569	0	0	0	0.15789474	0.19644353	0	0.2493147	0.11657644	0	0	0	0.19487823	0.15535746	0	0.20859749	0.20274186	0	0.22970686	0.36569432	0	0.15079365	0.15658757	0.16880612	0.17707927	0	0	0	0	0.18897278	0.15951739	0	0.078525827	0	0	0	0	0.21138995	0	0.18894855	0.20522378	0.26548577	0.20149283	0.12271765	0.21138995	0	0	0	0.19644353	0	0	0	0	0.16666667	0	0.14763664	0	0.14248604	0	0.20921618	0	0	0.47605209	0.25122102	0.20522378	0.22970686	0	0	0	0	0	0.16676398	0.2263121	0	0.42583597	0.18419311	0	0	0	0	0	0.37304608	0.16363636	0	0
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23026316	0	0	0	0	0	0	0	0.41065459	0	0	0	0	0	0	0	0	0.26027397	0	0	0	0	0	0.22343849	0.13043478	0	0	0	0	0	0	0	0	0	0	0.2	0.34938907	0.23839922	0	0.19125683	0	0	0	0	0.13284133	0	0	0	0	0	0	0	0	0	0	0	0	0.12644001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26027397	0	0	0	0	0	0	0	0	0	0	0	0	0.54920253	0	0	0.30445658	0	0	0.41030986	0	0.26027397	0	0	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0.29241235	0.23026316	0.56297061	0	0.19886364	0	0	0	0.4469741	0	0	0	0	0	0.17647059	0.30993171	0	0.17821782	0	0	0	0	0	0	0	0	0	0	0	0.33725005	0	0	0	0	0	0	0.12587413	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17560976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21686747	0.24	0	0	0.10420746	0	0	0	0	0	0	0.16898582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19886364	0	0	0.15929204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
